log10popdens,logpartyratio,County,State,FIPS
1.172561594,-1.659143408,Green County,Kentucky,21087
1.603018758,-1.024195043,Greenup County,Kentucky,21089
1.253765987,-0.806992497,Hancock County,Kentucky,21091
1.825748787,-0.65967583,Hardin County,Kentucky,21093
1.351987899,-1.895186629,Harlan County,Kentucky,21095
1.371494431,-0.984331237,Harrison County,Kentucky,21097
1.241356183,-1.123351895,Hart County,Kentucky,21099
1.610775027,-0.594917879,Henderson County,Kentucky,21101
1.328930426,-0.994952247,Henry County,Kentucky,21103
0.862120688,-1.305741128,Hickman County,Kentucky,21105
1.512224166,-1.265410523,Hopkins County,Kentucky,21107
1.174866368,-2.316798953,Jackson County,Kentucky,21109
2.891018578,0.283220207,Jefferson County,Kentucky,21111
2.070270827,-0.9236852,Jessamine County,Kentucky,21113
1.527212844,-1.861658598,Johnson County,Kentucky,21115
2.598482118,-0.573333216,Kenton County,Kentucky,21117
1.231450306,-1.252648216,Knott County,Kentucky,21119
1.497628204,-1.725136626,Knox County,Kentucky,21121
1.320083429,-1.323111208,Larue County,Kentucky,21123
1.728677331,-1.789431182,Laurel County,Kentucky,21125
1.166220787,-1.527926825,Lawrence County,Kentucky,21127
1.096217344,-1.577863566,Lee County,Kentucky,21129
1.003746067,-2.306328079,Leslie County,Kentucky,21131
1.413441489,-1.553834709,Letcher County,Kentucky,21133
1.032911351,-1.715231458,Lewis County,Kentucky,21135
1.45288341,-1.369805271,Lincoln County,Kentucky,21137
1.057731246,-1.392475894,Livingston County,Kentucky,21139
1.273524053,-1.037881792,Logan County,Kentucky,21141
1.169680666,-0.981666225,Lyon County,Kentucky,21143
2.005756068,-0.82169849,McCracken County,Kentucky,21145
1.202849431,-2.021308166,McCreary County,Kentucky,21147
1.154325045,-1.230244103,McLean County,Kentucky,21149
1.898666173,-0.686553796,Madison County,Kentucky,21151
1.200165166,-1.182585305,Magoffin County,Kentucky,21153
1.335384761,-0.648101395,Marion County,Kentucky,21155
1.601432482,-1.210649811,Marshall County,Kentucky,21157
1.301935456,-2.266972185,Martin County,Kentucky,21159
1.440602724,-0.920141178,Mason County,Kentucky,21161
1.553983584,-1.051473107,Meade County,Kentucky,21163
1.08447521,-1.054809665,Menifee County,Kentucky,21165
1.523157474,-1.173018459,Mercer County,Kentucky,21167
1.125006891,-1.274480921,Metcalfe County,Kentucky,21169
1.095635216,-1.962645956,Monroe County,Kentucky,21171
1.734870282,-0.911338657,Montgomery County,Kentucky,21173
1.128994153,-1.282699458,Morgan County,Kentucky,21175
1.409547598,-1.054563314,Muhlenberg County,Kentucky,21177
1.622972769,-0.73589458,Nelson County,Kentucky,21179
1.147566916,-0.91093972,Nicholas County,Kentucky,21181
1.199347812,-1.339797239,Ohio County,Kentucky,21183
2.129710336,-0.689879282,Oldham County,Kentucky,21185
1.072306339,-1.260267692,Owen County,Kentucky,21187
0.94096566,-1.750557626,Owsley County,Kentucky,21189
1.30594113,-1.375063141,Pendleton County,Kentucky,21191
1.485638833,-1.340064119,Perry County,Kentucky,21193
1.47250974,-1.529395204,Pike County,Kentucky,21195
1.424541368,-1.015879907,Powell County,Kentucky,21197
1.575368328,-1.694149437,Pulaski County,Kentucky,21199
0.918066335,-1.229324394,Robertson County,Kentucky,21201
1.312270251,-1.813203663,Rockcastle County,Kentucky,21203
1.528948182,-0.451239916,Rowan County,Kentucky,21205
1.431837608,-1.837218454,Russell County,Kentucky,21207
1.86530684,-0.668603656,Scott County,Kentucky,21209
1.677309008,-0.743180918,Shelby County,Kentucky,21211
1.47389523,-0.862047293,Simpson County,Kentucky,21213
1.576674932,-1.320679431,Spencer County,Kentucky,21215
1.567759763,-1.181393115,Taylor County,Kentucky,21217
1.10491455,-1.243119691,Todd County,Kentucky,21219
1.098382347,-1.133087783,Trigg County,Kentucky,21221
1.342228526,-1.148178647,Trimble County,Kentucky,21223
1.221910956,-1.26184471,Union County,Kentucky,21225
1.954764261,-0.524744574,Warren County,Kentucky,21227
1.193852412,-1.038882221,Washington County,Kentucky,21229
1.239719404,-1.493225966,Wayne County,Kentucky,21231
1.184525698,-1.265811109,Webster County,Kentucky,21233
1.502770816,-1.699765829,Whitley County,Kentucky,21235
1.098733345,-0.873696473,Wolfe County,Kentucky,21237
1.724285253,-0.43982821,Woodford County,Kentucky,21239
1.56670096,-1.322535955,Acadia Parish,Louisiana,22001
1.114128044,-1.181936917,Allen Parish,Louisiana,22003
2.20764028,-0.785660665,Ascension Parish,Louisiana,22005
1.413279179,-0.535301051,Assumption Parish,Louisiana,22007
1.278092882,-0.796787217,Avoyelles Parish,Louisiana,22009
1.088714626,-1.631998059,Beauregard Parish,Louisiana,22011
0.813236055,-0.182641097,Bienville Parish,Louisiana,22013
1.763087156,-1.031443311,Bossier Parish,Louisiana,22015
2.037881053,0.087358419,Caddo Parish,Louisiana,22017
1.86106541,-0.723046007,Calcasieu Parish,Louisiana,22019
0.862715552,-1.579031035,Caldwell Parish,Louisiana,22021
0.314673577,-2.310602407,Cameron Parish,Louisiana,22023
0.731980089,-0.967599155,Catahoula Parish,Louisiana,22025
0.91707858,-0.277230144,Claiborne Parish,Louisiana,22027
1.04496711,-0.51460819,Concordia Parish,Louisiana,22029
1.078822281,-0.44626386,De Soto Parish,Louisiana,22031
2.575839229,0.193748574,East Baton Rouge Parish,Louisiana,22033
0.821559386,0.551352956,East Carroll Parish,Louisiana,22035
1.2202306,-0.273832178,East Feliciana Parish,Louisiana,22037
1.292398901,-0.900675145,Evangeline Parish,Louisiana,22039
1.099077136,-0.955265851,Franklin Parish,Louisiana,22041
1.127712333,-1.835928945,Grant Parish,Louisiana,22043
1.6892004,-0.669835882,Iberia Parish,Louisiana,22045
1.313205946,0.128532582,Iberville Parish,Louisiana,22047
1.033551512,-0.882340815,Jackson Parish,Louisiana,22049
2.754700582,-0.310256454,Jefferson Parish,Louisiana,22051
1.27073373,-1.25229904,Jefferson Davis Parish,Louisiana,22053
2.537741458,-0.734142721,Lafayette Parish,Louisiana,22055
1.550159456,-1.333456479,Lafourche Parish,Louisiana,22057
0.965653635,-2.266401092,LaSalle Parish,Louisiana,22059
1.588372714,-0.415552051,Lincoln Parish,Louisiana,22061
1.915241955,-1.948927172,Livingston Parish,Louisiana,22063
0.850875295,0.353452321,Madison Parish,Louisiana,22065
1.101212863,-0.232142706,Morehouse Parish,Louisiana,22067
1.079655004,-0.22719525,Natchitoches Parish,Louisiana,22069
2.948385681,1.707475351,Orleans Parish,Louisiana,22071
1.994423277,-0.535386389,Ouachita Parish,Louisiana,22073
1.063133941,-0.723456989,Plaquemines Parish,Louisiana,22075
1.186206734,-0.354216005,Pointe Coupee Parish,Louisiana,22077
1.585092691,-0.697994025,Rapides Parish,Louisiana,22079
0.932056705,-0.210055176,Red River Parish,Louisiana,22081
1.153042563,-0.688702729,Richland Parish,Louisiana,22083
1.030654698,-1.531555719,Sabine Parish,Louisiana,22085
1.669630547,-0.724719345,St. Bernard Parish,Louisiana,22087
1.865065662,-0.663740272,St. Charles Parish,Louisiana,22089
0.99310014,0.294765457,St. Helena Parish,Louisiana,22091
1.533247518,0.162390621,St. James Parish,Louisiana,22093
1.893589429,0.51422847,St. John the Baptist Parish,Louisiana,22095
1.542492454,-0.244121412,St. Landry Parish,Louisiana,22097
1.449501848,-0.713504727,St. Martin Parish,Louisiana,22099
1.555730448,-0.578286888,St. Mary Parish,Louisiana,22101
2.060775853,-1.187904142,St. Tammany Parish,Louisiana,22103
1.803978422,-0.698910373,Tangipahoa Parish,Louisiana,22105
0.475484938,0.118912341,Tensas Parish,Louisiana,22107
1.548346529,-1.095732429,Terrebonne Parish,Louisiana,22109
0.995413757,-1.086022533,Union Parish,Louisiana,22111
1.294513267,-1.428943975,Vermilion Parish,Louisiana,22113
1.17116091,-1.620335168,Vernon Parish,Louisiana,22115
1.427983497,-0.791169768,Washington Parish,Louisiana,22117
1.411548513,-0.611625508,Webster Parish,Louisiana,22119
1.715142961,-0.252222395,West Baton Rouge Parish,Louisiana,22121
1.079268904,-1.714238833,West Carroll Parish,Louisiana,22123
1.167925776,-0.411233929,West Feliciana Parish,Louisiana,22125
0.770127473,-1.030618831,Winn Parish,Louisiana,22127
1.947695238,-0.204525162,Androscoggin County,Maine,23001
0.596718124,-0.372715152,Aroostook County,Maine,23003
2.128463929,0.578892541,Cumberland County,Maine,23005
0.8344117,-0.120809763,Franklin County,Maine,23007
1.122814461,0.163172861,Hancock County,Maine,23009
1.733185254,-0.080536222,Kennebec County,Maine,23011
1.624387618,0.30738181,Knox County,Maine,23013
1.460198377,0.051493746,Lincoln County,Maine,23015
1.027625504,-0.286736835,Oxford County,Maine,23017
1.236705031,-0.236720556,Penobscot County,Maine,23019
0.216446703,-0.556197612,Piscataquis County,Maine,23021
1.729409558,0.137834781,Sagadahoc County,Maine,23023
0.69802754,-0.500521951,Somerset County,Maine,23025
1.319091407,0.006147953,Waldo County,Maine,23027
0.678979547,-0.351613399,Washington County,Maine,23029
1.898319851,0.102522484,York County,Maine,23031
1.81839168,-1.10011154,Allegany County,Maryland,24001
2.722995455,0.013574496,Anne Arundel County,Maryland,24003
2.727574908,0.368790493,Baltimore County,Maryland,24005
2.217365943,-0.392442491,Calvert County,Maryland,24009
1.599176357,-0.87615794,Caroline County,Maryland,24011
2.159859145,-0.827004977,Carroll County,Maryland,24013
2.058072461,-0.779318351,Cecil County,Maryland,24015
2.123777271,0.645187487,Charles County,Maryland,24017
1.362378998,-0.332072756,Dorchester County,Maryland,24019
2.162127477,-0.084599576,Frederick County,Maryland,24021
1.242398482,-1.509489999,Garrett County,Maryland,24023
2.345818864,-0.527883606,Harford County,Maryland,24025
2.685885278,0.73922059,Howard County,Maryland,24027
1.436269082,-0.095788765,Kent County,Maryland,24029
2.91087765,1.317141163,Montgomery County,Maryland,24031
2.860293566,2.370958216,Prince George's County,Maryland,24033
1.709860242,-0.795626296,Queen Anne's County,Maryland,24035
2.079380845,-0.532593811,St. Mary's County,Maryland,24037
1.492451381,-0.372394597,Somerset County,Maryland,24039
1.728334741,-0.249914848,Talbot County,Maryland,24041
2.101601222,-0.704956506,Washington County,Maryland,24043
2.02267602,-0.243670087,Wicomico County,Maryland,24045
1.628535259,-0.594129809,Worcester County,Maryland,24047
3.467170004,2.061426232,Baltimore city,Maryland,24510
2.320737857,0.285488071,Barnstable County,Massachusetts,25001
1.724604857,0.952360694,Berkshire County,Massachusetts,25003
2.591232171,0.19723407,Bristol County,Massachusetts,25005
1.81137247,1.214987106,Dukes County,Massachusetts,25007
2.78698301,0.485479978,Essex County,Massachusetts,25009
1.592947162,0.858550009,Franklin County,Massachusetts,25011
2.467704365,0.343668573,Hampden County,Massachusetts,25013
2.071954418,0.904441182,Hampshire County,Massachusetts,25015
2.876846612,0.856256115,Middlesex County,Massachusetts,25017
1.96803213,0.784027033,Nantucket County,Massachusetts,25019
2.832910905,0.609101161,Norfolk County,Massachusetts,25021
2.47724097,0.154043583,Plymouth County,Massachusetts,25023
3.720036843,1.572813563,Suffolk County,Massachusetts,25025
2.322558264,0.226718717,Worcester County,Massachusetts,25027
0.773147683,-0.886045783,Alcona County,Michigan,26001
0.588769815,-0.441102308,Alger County,Michigan,26003
1.731758177,-0.634228942,Allegan County,Michigan,26005
1.285956843,-0.622644632,Alpena County,Michigan,26007
1.274446852,-0.643957881,Antrim County,Michigan,26009
1.207426333,-0.7428306,Arenac County,Michigan,26011
0.56299612,-0.624216096,Baraga County,Michigan,26013
1.622466432,-0.745491082,Barry County,Michigan,26015
1.961347107,-0.269225749,Bay County,Michigan,26017
1.326288701,-0.298877686,Benzie County,Michigan,26019
2.022315064,-0.270188616,Berrien County,Michigan,26021
1.521524281,-0.844128283,Branch County,Michigan,26023
1.866374338,-0.26518828,Calhoun County,Michigan,26025
1.607882521,-0.672368836,Cass County,Michigan,26027
1.385881034,-0.523860793,Charlevoix County,Michigan,26029
1.138053968,-0.701941499,Cheboygan County,Michigan,26031
0.971875626,-0.528153246,Chippewa County,Michigan,26033
1.321090134,-0.693970369,Clare County,Michigan,26035
1.72507987,-0.271558237,Clinton County,Michigan,26037
0.982323799,-0.724407016,Crawford County,Michigan,26039
1.076696436,-0.546895558,Delta County,Michigan,26041
1.113078228,-0.782577249,Dickinson County,Michigan,26043
1.864925418,-0.118045676,Eaton County,Michigan,26045
1.43592976,-0.42046017,Emmet County,Michigan,26047
2.394694195,0.199354373,Genesee County,Michigan,26049
1.28911512,-0.761401772,Gladwin County,Michigan,26051
0.732382571,-0.317738635,Gogebic County,Michigan,26053
1.882454105,-0.268174193,Grand Traverse County,Michigan,26055
1.445555979,-0.556003168,Gratiot County,Michigan,26057
1.471040371,-1.077341613,Hillsdale County,Michigan,26059
1.143391669,-0.342365674,Houghton County,Michigan,26061
1.163375817,-0.842105482,Huron County,Michigan,26063
2.303272207,0.605524828,Ingham County,Michigan,26065
1.637196647,-0.690829116,Ionia County,Michigan,26067
1.249256518,-0.652747136,Iosco County,Michigan,26069
0.569687754,-0.60640795,Iron County,Michigan,26071
1.67865597,-0.07871976,Isabella County,Michigan,26073
1.941598541,-0.433510343,Jackson County,Michigan,26075
2.254491222,0.274376488,Kalamazoo County,Michigan,26077
1.08083199,-1.002907119,Kalkaska County,Michigan,26079
2.466586758,-0.065581244,Kent County,Michigan,26081
0.182598131,-0.434759818,Keweenaw County,Michigan,26083
0.903194324,-0.488083146,Lake County,Michigan,26085
1.722896021,-0.858154375,Lapeer County,Michigan,26087
1.381359955,-0.06639132,Leelanau County,Michigan,26089
1.705174904,-0.456025795,Lenawee County,Michigan,26091
2.109734627,-0.647149236,Livingston County,Michigan,26093
0.436636478,-0.947231469,Luce County,Michigan,26095
0.611415674,-0.584316756,Mackinac County,Michigan,26097
2.845013399,-0.242436711,Macomb County,Michigan,26099
1.240614521,-0.328463896,Manistee County,Michigan,26101
1.154933381,0.091043021,Marquette County,Michigan,26103
1.352778881,-0.476538752,Mason County,Michigan,26105
1.478444388,-0.570126928,Mecosta County,Michigan,26107
0.934108742,-0.638860161,Menominee County,Michigan,26109
1.794940493,-0.422125298,Midland County,Michigan,26111
1.011081878,-1.23591717,Missaukee County,Michigan,26113
2.02207487,-0.476511873,Monroe County,Michigan,26115
1.539089686,-0.764161545,Montcalm County,Michigan,26117
0.81563112,-1.000654752,Montmorency County,Michigan,26119
2.122522107,0.018677715,Muskegon County,Michigan,26121
1.345517783,-0.893100531,Newaygo County,Michigan,26123
2.745683515,0.170794437,Oakland County,Michigan,26125
1.277728193,-0.598440895,Oceana County,Michigan,26127
1.156533556,-0.81232272,Ogemaw County,Michigan,26129
0.244935801,-0.565797252,Ontonagon County,Michigan,26131
1.199752902,-0.997691823,Osceola County,Michigan,26133
0.752009225,-1.001800343,Oscoda County,Michigan,26135
1.262208653,-0.843514398,Otsego County,Michigan,26137
2.289165514,-0.670240077,Ottawa County,Michigan,26139
0.875111324,-0.625492698,Presque Isle County,Michigan,26141
1.248764926,-0.641325834,Roscommon County,Michigan,26143
1.968417102,-0.023903925,Saginaw County,Michigan,26145
1.931519449,-0.692352665,St. Clair County,Michigan,26147
1.671811194,-0.681658942,St. Joseph County,Michigan,26149
1.220018303,-1.014971899,Sanilac County,Michigan,26151
0.424640176,-0.624362991,Schoolcraft County,Michigan,26153
1.69728716,-0.427093964,Shiawassee County,Michigan,26155
1.40749162,-0.843707123,Tuscola County,Michigan,26157
1.679578483,-0.299640753,Van Buren County,Michigan,26159
2.301349159,0.933524897,Washtenaw County,Michigan,26161
3.045809419,0.816350002,Wayne County,Michigan,26163
1.354683825,-0.812832023,Wexford County,Michigan,26165
0.525792793,-0.565342817,Aitkin County,Minnesota,27001
2.502280411,-0.212140043,Anoka County,Minnesota,27003
0.996318027,-0.736730336,Becker County,Minnesota,27005
0.851806757,-0.216028057,Beltrami County,Minnesota,27007
1.575380321,-0.825170345,Benton County,Minnesota,27009
0.588806135,-0.556664328,Big Stone County,Minnesota,27011
1.534587552,-0.082385827,Blue Earth County,Minnesota,27013
1.202189578,-0.839025633,Brown County,Minnesota,27015
1.202263214,0.036105006,Carlton County,Minnesota,27017
2.039257935,-0.300834457,Carver County,Minnesota,27019
0.743761539,-0.701597936,Cass County,Minnesota,27021
0.901987903,-0.643395987,Chippewa County,Minnesota,27023
1.706955765,-0.686822663,Chisago County,Minnesota,27025
1.365470116,-0.043365388,Clay County,Minnesota,27027
0.532328128,-0.977984299,Clearwater County,Minnesota,27029
0.149798016,0.503184044,Cook County,Minnesota,27031
0.836376896,-0.78503837,Cottonwood County,Minnesota,27033
1.392608204,-0.707745979,Crow Wing County,Minnesota,27035
2.458012409,0.101356485,Dakota County,Minnesota,27037
1.257450338,-0.743900356,Dodge County,Minnesota,27039
1.353308885,-0.80773113,Douglas County,Minnesota,27041
0.87682068,-0.771938614,Faribault County,Minnesota,27043
0.971446576,-0.482164664,Fillmore County,Minnesota,27045
1.221786192,-0.377090839,Freeborn County,Minnesota,27047
1.372481226,-0.396390248,Goodhue County,Minnesota,27049
0.621723303,-0.625221285,Grant County,Minnesota,27051
2.935146888,0.805830066,Hennepin County,Minnesota,27053
1.115710408,-0.303716877,Houston County,Minnesota,27055
0.939444689,-0.750475548,Hubbard County,Minnesota,27057
1.538244896,-0.879923087,Isanti County,Minnesota,27059
0.815794837,-0.359886642,Itasca County,Minnesota,27061
0.741800535,-0.883313226,Jackson County,Minnesota,27063
1.073573162,-0.809831394,Kanabec County,Minnesota,27065
1.315031187,-0.565066673,Kandiyohi County,Minnesota,27067
0.182967412,-0.494162656,Kittson County,Minnesota,27069
0.196635485,-0.436771022,Koochiching County,Minnesota,27071
0.533810119,-0.56716382,Lac qui Parle County,Minnesota,27073
0.286604813,0.048270313,Lake County,Minnesota,27075
0.054282715,-1.024179694,Lake of the Woods County,Minnesota,27077
1.381669526,-0.686201203,Le Sueur County,Minnesota,27079
0.613312549,-0.808342892,Lincoln County,Minnesota,27081
1.145030002,-0.640270247,Lyon County,Minnesota,27083
1.44937763,-0.892712404,McLeod County,Minnesota,27085
0.581008012,-0.063529947,Mahnomen County,Minnesota,27087
0.31024726,-0.962706847,Marshall County,Minnesota,27089
1.034268126,-0.949328393,Martin County,Minnesota,27091
1.165967009,-0.931586684,Meeker County,Minnesota,27093
1.239436222,-0.810300919,Mille Lacs County,Minnesota,27095
1.053355564,-1.268004255,Morrison County,Minnesota,27097
1.332349162,-0.170293572,Mower County,Minnesota,27099
0.660564433,-0.831397152,Murray County,Minnesota,27101
1.463500142,-0.067419229,Nicollet County,Minnesota,27103
1.071571838,-0.662118217,Nobles County,Minnesota,27105
0.462630662,-0.295758547,Norman County,Minnesota,27107
1.956326326,0.016626734,Olmsted County,Minnesota,27109
1.055196821,-0.807414268,Otter Tail County,Minnesota,27111
0.94851318,-0.622688716,Pennington County,Minnesota,27113
0.901411937,-0.581336992,Pine County,Minnesota,27115
0.882276643,-1.085812591,Pipestone County,Minnesota,27117
0.791562985,-0.644776071,Polk County,Minnesota,27119
0.801519535,-0.588366849,Pope County,Minnesota,27121
3.137824455,0.916200304,Ramsey County,Minnesota,27123
0.553737097,-0.748091208,Red Lake County,Minnesota,27125
0.828494916,-1.001480986,Redwood County,Minnesota,27127
0.762122467,-0.837192313,Renville County,Minnesota,27129
1.709357031,-0.066454499,Rice County,Minnesota,27131
0.876970682,-0.811496536,Rock County,Minnesota,27133
0.552830741,-1.077375445,Roseau County,Minnesota,27135
1.092180473,0.258023616,St. Louis County,Minnesota,27137
2.191411474,-0.337604346,Scott County,Minnesota,27139
1.919865487,-0.847877758,Sherburne County,Minnesota,27141
0.990244992,-0.977433013,Sibley County,Minnesota,27143
1.654086362,-0.62159553,Stearns County,Minnesota,27145
1.517974337,-0.584915279,Steele County,Minnesota,27147
0.826239615,-0.280091902,Stevens County,Minnesota,27149
0.689911473,-0.567666338,Swift County,Minnesota,27151
0.99938807,-1.114770414,Todd County,Minnesota,27153
0.3512436,-0.509239582,Traverse County,Minnesota,27155
1.200675215,-0.592117103,Wabasha County,Minnesota,27157
0.992318626,-1.055122778,Wadena County,Minnesota,27159
1.234355048,-0.743144712,Waseca County,Minnesota,27161
2.405574007,0.040411535,Washington County,Minnesota,27163
0.98858401,-0.422590686,Watonwan County,Minnesota,27165
0.513357267,-0.868821083,Wilkin County,Minnesota,27167
1.496311368,-0.064395542,Winona County,Minnesota,27169
1.889440301,-0.755159279,Wright County,Minnesota,27171
0.70063172,-0.797128795,Yellow Medicine County,Minnesota,27173
1.420695501,0.300429744,Adams County,Mississippi,28001
1.554903343,-1.482230952,Alcorn County,Mississippi,28003
0.819116549,-0.465622769,Amite County,Mississippi,28005
0.989509519,-0.409554614,Attala County,Mississippi,28007
0.894129281,-0.268229647,Benton County,Mississippi,28009
1.156981556,0.682267224,Bolivar County,Mississippi,28011
0.981869205,-0.839074883,Calhoun County,Mississippi,28013
0.794108674,-0.828573017,Carroll County,Mississippi,28015
1.123705807,-0.123097594,Chickasaw County,Mississippi,28017
0.885497901,-0.835663547,Choctaw County,Mississippi,28019
0.858797846,1.807337972,Claiborne County,Mississippi,28021
0.949022689,-0.688441289,Clarke County,Mississippi,28023
1.270689118,0.319859461,Clay County,Mississippi,28025
1.220992264,0.966610759,Coahoma County,Mississippi,28027
1.154321528,0.106561372,Copiah County,Mississippi,28029
1.250721026,-0.506777035,Covington County,Mississippi,28031
2.154642653,-0.75103566,DeSoto County,Mississippi,28033
1.796322029,-0.295701469,Forrest County,Mississippi,28035
0.725145017,-0.601738286,Franklin County,Mississippi,28037
1.281573882,-2.14487428,George County,Mississippi,28039
0.870937501,-1.505703227,Greene County,Mississippi,28041
1.289194998,-0.303291484,Grenada County,Mississippi,28043
1.579836607,-1.418889838,Hancock County,Mississippi,28045
2.134756571,-0.652484352,Harrison County,Mississippi,28047
2.0307068,0.957555985,Hinds County,Mississippi,28049
0.964871688,1.620669135,Holmes County,Mississippi,28051
0.896398853,1.054357279,Humphreys County,Mississippi,28053
0.093902422,0.281792278,Issaquena County,Mississippi,28055
1.230840085,-2.031134212,Itawamba County,Mississippi,28057
1.880017086,-0.868926921,Jackson County,Mississippi,28059
0.97484848,0.079813744,Jasper County,Mississippi,28061
0.736805683,1.92046499,Jefferson County,Mississippi,28063
1.036076136,0.411126264,Jefferson Davis County,Mississippi,28065
1.580233942,-0.952090325,Jones County,Mississippi,28067
0.706992367,0.463726941,Kemper County,Mississippi,28069
1.514216142,-0.310757156,Lafayette County,Mississippi,28071
1.677544893,-1.299192863,Lamar County,Mississippi,28073
1.627651031,-0.476740737,Lauderdale County,Mississippi,28075
1.05395339,-0.624350792,Lawrence County,Mississippi,28077
1.18037632,-0.288310541,Leake County,Mississippi,28079
1.862521436,-0.811679517,Lee County,Mississippi,28081
1.287135929,0.88452565,Leflore County,Mississippi,28083
1.355669253,-0.861425626,Lincoln County,Mississippi,28085
1.657086542,-0.128190172,Lowndes County,Mississippi,28087
1.747623692,-0.332800303,Madison County,Mississippi,28089
1.253829909,-0.76770498,Marion County,Mississippi,28091
1.29150893,0.196775973,Marshall County,Mississippi,28093
1.257358543,-0.611211161,Monroe County,Mississippi,28095
0.985643612,-0.273783111,Montgomery County,Mississippi,28097
1.298717701,-1.048528183,Neshoba County,Mississippi,28099
1.157806579,-0.844154438,Newton County,Mississippi,28101
0.779166719,1.299206005,Noxubee County,Mississippi,28103
1.620049358,0.023193928,Oktibbeha County,Mississippi,28105
1.285472492,-0.009679036,Panola County,Mississippi,28107
1.419049189,-1.671532547,Pearl River County,Mississippi,28109
0.85585213,-1.220636469,Perry County,Mississippi,28111
1.5741554,-0.014560838,Pike County,Mississippi,28113
1.385431542,-1.492337639,Pontotoc County,Mississippi,28115
1.372818575,-1.308215136,Prentiss County,Mississippi,28117
0.846819965,0.836214623,Quitman County,Mississippi,28119
1.876769848,-1.211902855,Rankin County,Mississippi,28121
1.255467614,-0.361763251,Scott County,Mississippi,28123
0.605772881,0.734292224,Sharkey County,Mississippi,28125
1.249001537,-0.647020735,Simpson County,Mississippi,28127
0.988888932,-1.302293578,Smith County,Mississippi,28129
1.202096767,-1.234224849,Stone County,Mississippi,28131
1.166766892,0.862865564,Sunflower County,Mississippi,28133
0.934179791,0.304098171,Tallahatchie County,Mississippi,28135
1.434239126,-0.663397772,Tate County,Mississippi,28137
1.268230409,-1.379356635,Tippah County,Mississippi,28139
1.248570837,-1.972536624,Tishomingo County,Mississippi,28141
0.93631901,1.120979317,Tunica County,Mississippi,28143
1.420664064,-1.537429543,Union County,Mississippi,28145
1.144780641,-0.309858588,Walthall County,Mississippi,28147
1.489733519,-0.100653517,Warren County,Mississippi,28149
1.399413776,0.774019588,Washington County,Mississippi,28151
0.987931598,-0.533806032,Wayne County,Mississippi,28153
0.954954681,-1.37246288,Webster County,Mississippi,28155
0.709164169,0.772659245,Wilkinson County,Mississippi,28157
1.067159268,-0.254720187,Winston County,Mississippi,28159
1.011401821,-0.268263985,Yalobusha County,Mississippi,28161
1.068566146,0.133613483,Yazoo County,Mississippi,28163
1.236420633,-0.543587757,Adair County,Missouri,29001
1.191208189,-1.181472166,Andrew County,Missouri,29003
0.570298997,-1.336556427,Atchison County,Missouri,29005
1.156970819,-1.000454272,Audrain County,Missouri,29007
1.245723571,-1.439030344,Barry County,Missouri,29009
0.888076761,-1.830415595,Barton County,Missouri,29011
0.878290023,-1.311186888,Bates County,Missouri,29013
1.017605737,-1.270670554,Benton County,Missouri,29015
0.88501512,-1.923782636,Bollinger County,Missouri,29017
1.997445961,0.127760331,Boone County,Missouri,29019
1.925542853,-0.573671413,Buchanan County,Missouri,29021
1.375687138,-1.502978858,Butler County,Missouri,29023
0.913493641,-1.350722897,Caldwell County,Missouri,29025
1.316907325,-0.961906352,Callaway County,Missouri,29027
1.42391743,-1.267827123,Camden County,Missouri,29029
1.718267596,-1.157280698,Cape Girardeau County,Missouri,29031
0.69155352,-1.541403354,Carroll County,Missouri,29033
0.673568807,-1.672972492,Carter County,Missouri,29035
1.755187106,-0.800981686,Cass County,Missouri,29037
1.054682078,-1.603280379,Cedar County,Missouri,29039
0.588676191,-1.199910509,Chariton County,Missouri,29041
1.76216683,-1.29142794,Christian County,Missouri,29043
0.716258337,-1.222311897,Clark County,Missouri,29045
2.36588043,-0.238090383,Clay County,Missouri,29047
1.275756212,-1.00947792,Clinton County,Missouri,29049
1.878980873,-0.813748078,Cole County,Missouri,29051
1.08089879,-1.068309594,Cooper County,Missouri,29053
1.10126806,-1.443300471,Crawford County,Missouri,29055
0.776738742,-1.609123893,Dade County,Missouri,29057
1.071001643,-1.534300544,Dallas County,Missouri,29059
0.755155312,-1.33102779,Daviess County,Missouri,29061
1.061179277,-1.457711477,DeKalb County,Missouri,29063
0.900489071,-1.74483362,Dent County,Missouri,29065
0.802540296,-1.718328772,Douglas County,Missouri,29067
1.336697365,-1.224024653,Dunklin County,Missouri,29069
1.633535353,-1.054511653,Franklin County,Missouri,29071
1.040205068,-1.317136892,Gasconade County,Missouri,29073
0.719047919,-1.337173561,Gentry County,Missouri,29075
2.217228974,-0.601670444,Greene County,Missouri,29077
0.949611909,-1.490307815,Grundy County,Missouri,29079
0.660023533,-1.642002916,Harrison County,Missouri,29081
1.081263215,-1.099178059,Henry County,Missouri,29083
0.957585485,-1.247970854,Hickory County,Missouri,29085
0.570354401,-1.716761816,Holt County,Missouri,29087
0.925260833,-0.940849846,Howard County,Missouri,29089
1.222672173,-1.573234863,Howell County,Missouri,29091
0.85562419,-1.224027589,Iron County,Missouri,29093
2.645402247,0.355184861,Jackson County,Missouri,29095
1.857951427,-1.199457182,Jasper County,Missouri,29097
2.118355482,-0.782268327,Jefferson County,Missouri,29099
1.397897404,-0.838529909,Johnson County,Missouri,29101
0.480971198,-1.31593418,Knox County,Missouri,29103
